ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11680,강남구,10500,삼성동,1,대지,0087,0000,아이파크,2024-01-09,900000,175.05,0.0,33.0,,,2004,아파트,중개거래,"서울 강남구, 서울 송파구"
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2024-01-09,51000,60.0,0.0,6.0,,,2004,아파트,중개거래,서울 강북구
2024,11380,은평구,10800,역촌동,1,대지,0026,0048,호림리슈빌2차,2024-01-09,20000,29.84,19.11,5.0,,,2012,연립다세대,중개거래,서울 은평구
2024,11380,은평구,10900,신사동,1,대지,0040,0024,호림트윈타워1차,2024-01-09,18500,28.93,10.31,5.0,,,2010,연립다세대,중개거래,서울 은평구
2024,11200,성동구,11100,금호동3가,,,,,,2024-01-09,44600,24.48,38.7,0.0,,,1985,단독다가구,중개거래,서울 성동구
2024,11440,마포구,11100,신수동,1,대지,0062,0060,라루체-2,2024-01-09,35000,29.8,19.68,3.0,,,2016,연립다세대,중개거래,서울 마포구
2024,11260,중랑구,10200,상봉동,1,대지,0104,0010,리더스,2024-01-09,29500,29.03,0.0,5.0,,,2019,아파트,중개거래,서울 중랑구
2024,11350,노원구,10300,공릉동,1,대지,0513,0017,풍산빌라A동,2024-01-09,15000,35.17,18.48,2.0,,,1993,연립다세대,직거래,
2024,11290,성북구,13500,종암동,1,대지,0080,0000,래미안크리시엘,2024-01-09,70000,59.99,0.0,7.0,,,2004,아파트,중개거래,서울 성북구
2024,11140,중구,16200,신당동,,,,,,2024-01-09,94256,29.7,79.0,0.0,,,1936,단독다가구,중개거래,서울 중구
2024,11410,서대문구,11900,북가좌동,1,대지,0346,0008,해피리움,2024-01-09,24500,27.89,23.14,3.0,,,2014,연립다세대,직거래,
2024,11305,강북구,10300,수유동,1,대지,0434,0010,가온팰리스(434-10),2024-01-09,22500,28.07,18.28,2.0,,,2022,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,2024-01-09,53900,84.99,0.0,18.0,,,2000,아파트,중개거래,서울 금천구
2024,11230,동대문구,10600,장안동,1,대지,0572,0000,은하수드림필,2024-01-09,59000,84.98,0.0,2.0,,,2006,아파트,중개거래,서울 동대문구
2024,11560,영등포구,13200,신길동,1,대지,0008,0050,(8-50),2024-01-09,40000,27.43,16.55,3.0,,,2020,연립다세대,중개거래,서울 영등포구
2024,11545,금천구,10100,가산동,1,대지,0140,0009,가산지웰에스테이트,2024-01-09,14000,25.74,36.31,5.0,,,2013,오피스텔,직거래,
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-01-09,108000,84.87,0.0,5.0,,,2000,아파트,중개거래,서울 성동구
2024,11500,강서구,10500,마곡동,1,대지,0758,0002,마곡일성트루엘플래닛,2024-01-09,15000,21.43,29.93,5.0,,,2016,오피스텔,중개거래,서울 강서구
2024,11260,중랑구,10200,상봉동,1,대지,0113,0001,포시티,2024-01-09,9400,14.86,0.0,3.0,,,2014,아파트,중개거래,서울 중랑구
2024,11290,성북구,10300,돈암동,1,대지,0015,0001,돈암동삼성,2024-01-09,72150,84.59,0.0,7.0,,,1999,아파트,중개거래,서울 성북구
2024,11215,광진구,10300,구의동,1,대지,0021,0009,대명하이츠,2024-01-09,34000,75.04,36.76,3.0,,,2000,연립다세대,중개거래,서울 광진구
2024,11215,광진구,10100,중곡동,1,대지,0074,0059,초원빌라(74-59),2024-01-09,8000,44.8,32.45,-1.0,,,1991,연립다세대,직거래,
2024,11410,서대문구,11900,북가좌동,1,대지,0003,0071,대성,2024-01-09,26400,62.12,0.0,6.0,,,2002,아파트,중개거래,서울 서대문구
2024,11620,관악구,10200,신림동,1,대지,1465,0001,신사타운빌,2024-01-09,27000,29.26,18.62,5.0,,,2016,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10600,대조동,1,대지,0028,0007,대성에버빌,2024-01-09,24800,26.61,14.07,5.0,,,2018,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0096,0003,라이즈빌,2024-01-09,29700,40.54,23.0,3.0,,,2016,연립다세대,중개거래,서울 송파구
2024,11620,관악구,10100,봉천동,1,대지,0014,0096,모빈샬롬하우스,2024-01-09,25000,28.98,21.11,3.0,,,2014,연립다세대,직거래,
2024,11440,마포구,12500,성산동,1,대지,0593,0005,상암미르웰한올림,2024-01-09,15700,16.36,22.99,7.0,,,2018,오피스텔,중개거래,서울 마포구
2024,11500,강서구,10100,염창동,1,대지,0283,0015,루나클래식2,2024-01-09,32700,19.36,0.0,10.0,,,2023,아파트,직거래,
2024,11110,종로구,17500,숭인동,,,,,,2024-01-09,40000,63.1,67.8,0.0,,,1985,단독다가구,중개거래,서울 종로구
2024,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,2024-01-09,80000,84.99,0.0,9.0,,,2001,아파트,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,1044,0000,정은스카이빌(1044),2024-01-09,42000,51.67,0.0,11.0,,,2006,아파트,중개거래,서울 양천구
2024,11380,은평구,10200,녹번동,1,대지,0133,0001,어울림빌,2024-01-09,54000,54.03,34.02,4.0,,,2015,연립다세대,중개거래,서울 은평구
2024,11170,용산구,13600,보광동,1,대지,0448,0000,신동아1,2024-01-09,234000,84.93,0.0,7.0,,,1992,아파트,중개거래,"서울 강남구, 서울 용산구"
2024,11470,양천구,10200,목동,1,대지,0941,0000,대원칸타빌2,2024-01-09,153000,119.46,0.0,7.0,,,2003,아파트,중개거래,서울 양천구
2024,11110,종로구,18400,부암동,,,,,,2024-01-09,150000,66.12,443.0,0.0,,,1900,단독다가구,중개거래,서울 종로구
2024,11380,은평구,10900,신사동,1,대지,0023,0013,태양빌라(23-13),2024-01-09,17700,46.56,26.6,4.0,,,2002,연립다세대,중개거래,서울 은평구
2024,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,2024-01-09,82000,84.87,0.0,9.0,,,1986,아파트,중개거래,서울 구로구
2024,11680,강남구,10600,대치동,1,대지,0889,0056,더 나인 오피스텔,2024-01-09,19500,29.97,40.89,12.0,,,2004,오피스텔,중개거래,서울 강남구
2024,11110,종로구,15700,인의동,1,대지,0048,0002,효성주얼리시티,2024-01-09,48000,66.85,96.24,4.0,,,2006,오피스텔,중개거래,서울 종로구
2024,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오2단지,2024-01-09,212000,114.73,0.0,21.0,,,2014,아파트,중개거래,서울 마포구
2024,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,2024-01-09,61700,113.43,0.0,11.0,,,1998,아파트,중개거래,서울 구로구
2024,11215,광진구,10500,자양동,1,대지,0642,0000,자양현대5,2024-01-09,105000,114.63,0.0,3.0,,,1998,아파트,직거래,
2024,11320,도봉구,10600,방학동,1,대지,0531,0000,신동아아파트2,2024-01-09,51000,84.82,0.0,12.0,,,1992,아파트,중개거래,서울 도봉구
2024,11320,도봉구,10600,방학동,1,대지,0531,0000,신동아아파트2,2024-01-09,49500,84.86,0.0,11.0,,,1992,아파트,중개거래,서울 도봉구
2024,11680,강남구,10100,역삼동,1,대지,0698,0026,더원스타빌,2024-01-09,40500,29.63,18.99,4.0,,20240111,2017,연립다세대,중개거래,서울 강남구
2024,11290,성북구,13900,석관동,1,대지,0408,0000,신동아파밀리에,2024-01-09,75000,84.92,0.0,1.0,,,2011,아파트,중개거래,서울 성북구
2024,11500,강서구,10300,화곡동,1,대지,0056,0274,동도하이츠빌라(가동),2024-01-09,14000,38.8,20.6,5.0,,,2001,연립다세대,중개거래,서울 강서구
2024,11530,구로구,10800,오류동,1,대지,0046,0002,아크로펠리스,2024-01-09,8600,18.0,25.78,3.0,,,2004,오피스텔,중개거래,"서울 구로구, 서울 서초구"
2024,11290,성북구,13600,하월곡동,1,대지,0090,0211,성북웅진베어스빌,2024-01-09,43024,33.65,48.63,2.0,,,2021,오피스텔,직거래,
2024,11320,도봉구,10700,창동,1,대지,0607,0042,덕산맨션(607-42),2024-01-09,35500,73.47,40.92,5.0,,,2010,연립다세대,중개거래,서울 도봉구
2024,11650,서초구,10800,서초동,1,대지,1337,0014,이즈타워,2024-01-09,26500,38.36,48.84,4.0,,,2006,오피스텔,중개거래,서울 서초구
2024,11560,영등포구,12700,양평동3가,1,대지,0079,0004,현대2차,2024-01-09,93000,80.92,0.0,3.0,,,1990,아파트,중개거래,서울 영등포구
2024,11290,성북구,13600,하월곡동,1,대지,0090,0211,성북웅진베어스빌,2024-01-09,32824,28.58,41.23,5.0,,,2021,오피스텔,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,0090,0211,성북웅진베어스빌,2024-01-09,31924,28.58,41.23,3.0,,,2021,오피스텔,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,0090,0211,성북웅진베어스빌,2024-01-09,32924,28.58,41.23,2.0,,,2021,오피스텔,직거래,
2024,11440,마포구,10100,아현동,1,대지,0737,0000,마포 에스케이 허브 블루,2024-01-09,20000,30.91,40.25,19.0,,,2006,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,12300,문래동5가,1,대지,0021,0000,현대3차,2024-01-09,72500,84.55,0.0,4.0,,,1991,아파트,중개거래,서울 영등포구
2024,11500,강서구,10300,화곡동,1,대지,0918,0014,도양라비앙아파트,2024-01-09,26500,56.68,74.87,2.0,,,2016,오피스텔,중개거래,서울 강서구
2024,11680,강남구,10100,역삼동,1,대지,0762,0003,래미안그레이튼(진달래2차),2024-01-09,188000,59.78,0.0,19.0,,,2010,아파트,중개거래,서울 강남구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,2024-01-09,46900,59.88,0.0,3.0,,,2005,아파트,중개거래,서울 성북구
2024,11110,종로구,13300,익선동,1,대지,0034,0000,BIZ-WELL 종로 오피스텔,2024-01-09,11500,17.2,24.82,8.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11740,강동구,10900,천호동,1,대지,0571,0000,래미안강동팰리스,2024-01-09,135000,84.97,0.0,36.0,,,2017,아파트,중개거래,서울 강동구
2024,11305,강북구,10300,수유동,1,대지,0338,0001,삼성타운,2024-01-09,34000,71.77,0.0,6.0,,,2008,아파트,중개거래,서울 강북구
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-01-09,154000,84.97,0.0,7.0,,,2020,아파트,중개거래,서울 강동구
2024,11440,마포구,12300,망원동,1,대지,0499,0000,한강2차대주피오레,2024-01-09,110000,84.97,0.0,12.0,,,2003,아파트,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,1139,0000,사당자이,2024-01-09,91500,114.94,0.0,2.0,,,1999,아파트,중개거래,"서울 강남구, 서울 동작구"
2024,11410,서대문구,11200,대현동,1,대지,0104,0036,신촌자이엘라,2024-01-09,33000,36.8,55.12,6.0,,,2014,오피스텔,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성3,2024-01-09,68500,46.75,0.0,13.0,,,1993,아파트,중개거래,서울 동작구
2024,11710,송파구,11300,거여동,1,대지,0697,0000,송파시그니처롯데캐슬,2024-01-09,113000,59.98,0.0,9.0,,,2021,아파트,중개거래,서울 송파구
2024,11200,성동구,10200,하왕십리동,1,대지,1061,0000,왕십리풍림아이원,2024-01-09,93000,84.42,0.0,3.0,,,2004,아파트,중개거래,서울 성동구
2024,11320,도봉구,10700,창동,1,대지,0296,0034,(296-34),2024-01-09,17300,57.28,42.71,-1.0,,,1987,연립다세대,직거래,
2024,11740,강동구,10800,성내동,1,대지,0514,0008,명성빌라(514-8),2024-01-08,37200,62.45,34.0,2.0,,,2003,연립다세대,중개거래,서울 강동구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,2024-01-08,48400,59.88,0.0,3.0,,,2005,아파트,중개거래,서울 성북구
2024,11230,동대문구,10500,답십리동,1,대지,1014,0000,답십리파크자이,2024-01-08,79800,49.27,0.0,2.0,,,2019,아파트,중개거래,서울 동대문구
2024,11530,구로구,10100,신도림동,1,대지,0642,0000,대림1,2024-01-08,80000,59.88,0.0,9.0,,,1999,아파트,중개거래,서울 구로구
2024,11215,광진구,10700,화양동,1,대지,0111,0102,아스하임,2024-01-08,21250,17.8,25.13,4.0,,,2018,오피스텔,중개거래,서울 광진구
2024,11440,마포구,12500,성산동,1,대지,0635,0008,현대하이츠빌라,2024-01-08,34000,69.42,33.49,2.0,,,1995,연립다세대,중개거래,서울 마포구
2024,11470,양천구,10300,신월동,1,대지,0443,0006,엘리시안,2024-01-08,25300,27.9,21.36,4.0,,,2018,연립다세대,직거래,
2024,11590,동작구,10100,노량진동,,,,,,2024-01-08,90000,22.3,40.0,0.0,,,1985,단독다가구,중개거래,서울 동작구
2024,11680,강남구,11100,세곡동,1,대지,0579,0000,강남엘에이치1단지,2024-01-08,134500,84.84,0.0,3.0,,,2013,아파트,중개거래,서울 강남구
2024,11380,은평구,10300,불광동,1,대지,0445,0252,다원하이빌,2024-01-08,29500,41.4,33.17,4.0,,,2015,연립다세대,중개거래,서울 은평구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-01-08,91000,59.96,0.0,5.0,,,2000,아파트,중개거래,서울 성동구
2024,11140,중구,15400,오장동,1,대지,0145,0001,오렌지카운티을지로,2024-01-08,15392,21.12,33.51,2.0,,,2020,오피스텔,직거래,
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-01-08,69800,59.94,0.0,12.0,,,2002,아파트,중개거래,서울 노원구
2024,11140,중구,15600,입정동,1,대지,0277,0000,힐스테이트세운센트럴1단지,2024-01-08,77500,46.85,0.0,22.0,분양권,,0,아파트,중개거래,서울 중구
2024,11620,관악구,10200,신림동,1,대지,1617,0004,다솜(1617-4),2024-01-08,36000,43.68,28.69,2.0,,,2015,연립다세대,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,0115,0061,주함해븐타워,2024-01-08,25300,37.42,0.0,16.0,,,2015,아파트,중개거래,서울 중랑구
2024,11350,노원구,10500,상계동,1,대지,1312,0000,수락리버시티3단지,2024-01-08,60500,84.88,0.0,10.0,,,2009,아파트,중개거래,서울 노원구
2024,11590,동작구,10900,신대방동,1,대지,0713,0000,롯데낙천대,2024-01-08,75000,55.46,0.0,14.0,,,2003,아파트,중개거래,"경기 부천원미구, 서울 동작구"
2024,11440,마포구,10200,공덕동,1,대지,0188,0108,마포현대,2024-01-08,81000,59.95,0.0,2.0,,,1988,아파트,중개거래,서울 마포구
2024,11410,서대문구,11800,홍은동,1,대지,0415,0092,한주베스트빌,2024-01-08,20000,48.0,23.05,1.0,,,2002,연립다세대,중개거래,서울 서대문구
2024,11530,구로구,10200,구로동,1,대지,1281,0000,한일유앤아이,2024-01-08,64500,84.96,0.0,18.0,,,2006,아파트,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,1063,0000,상계현대3차,2024-01-08,58500,84.96,0.0,1.0,,,1999,아파트,중개거래,서울 노원구
2024,11620,관악구,10100,봉천동,1,대지,0882,0004,케이타워 오피스텔,2024-01-08,11000,18.24,23.84,9.0,,,2010,오피스텔,중개거래,서울 관악구
2024,11320,도봉구,10700,창동,1,대지,0807,0000,쌍용,2024-01-08,90000,135.0,0.0,20.0,,,1997,아파트,중개거래,서울 도봉구
2024,11620,관악구,10100,봉천동,1,대지,0893,0001,프라비다M,2024-01-08,31000,30.12,0.0,15.0,,,2014,아파트,중개거래,서울 관악구
2024,11620,관악구,10100,봉천동,1,대지,1678,0023,지인빌라트,2024-01-08,32900,61.83,29.43,3.0,,,2002,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,1,대지,0252,0149,부흥주택,2024-01-08,27200,42.48,24.61,4.0,,,2020,연립다세대,직거래,
2024,11440,마포구,11100,신수동,1,대지,0457,0000,벽산솔렌스힐,2024-01-08,99400,84.96,0.0,8.0,,,2007,아파트,중개거래,서울 마포구
2024,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,2024-01-08,104000,59.98,0.0,3.0,,,2021,아파트,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,1,대지,1531,0000,마젤란21,2024-01-08,74800,84.74,0.0,15.0,,,2007,아파트,중개거래,서울 중랑구
2024,11650,서초구,10700,반포동,1,대지,0716,0015,JUNEHOUSE,2024-01-08,46000,24.36,16.32,2.0,,,2012,연립다세대,중개거래,서울 서초구
2024,11710,송파구,10500,석촌동,1,대지,0060,0002,신부파스카빌,2024-01-08,54000,65.02,0.0,4.0,,,2003,아파트,중개거래,서울 송파구
2024,11470,양천구,10100,신정동,1,대지,1295,0000,목동2삼성래미안,2024-01-08,79500,59.92,0.0,7.0,,,2001,아파트,중개거래,서울 양천구
2024,11305,강북구,10400,우이동,1,대지,0001,0000,성원상떼빌,2024-01-08,54500,84.98,0.0,9.0,,,1990,아파트,중개거래,서울 강북구
2024,11260,중랑구,10100,면목동,1,대지,0087,0064,한울파크빌,2024-01-08,46000,30.0,15.17,7.0,,,2021,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,0546,0006,동광,2024-01-08,14500,39.61,29.21,-1.0,,,1995,연립다세대,직거래,
2024,11530,구로구,10800,오류동,1,대지,0051,0031,포스시티,2024-01-08,11300,23.14,32.84,11.0,,,2014,오피스텔,중개거래,서울 구로구
2024,11260,중랑구,10200,상봉동,1,대지,0121,0021,대성홈타운,2024-01-08,26500,28.62,19.57,6.0,,20240120,2016,연립다세대,중개거래,서울 중랑구
2024,11590,동작구,10700,사당동,1,대지,1050,0023,남양빌라,2024-01-08,20000,54.69,25.27,-1.0,,,1993,연립다세대,중개거래,서울 동작구
2024,11530,구로구,10200,구로동,1,대지,0106,0010,순영웰라이빌1차,2024-01-08,50000,59.5,0.0,17.0,,,2003,아파트,중개거래,서울 구로구
2024,11380,은평구,10300,불광동,1,대지,0486,0017,베로니스,2024-01-08,26700,26.35,0.0,4.0,,,2019,아파트,중개거래,서울 강북구
2024,11650,서초구,10700,반포동,1,대지,0001,0001,래미안원베일리,2024-01-08,280000,59.96,0.0,17.0,,,2023,아파트,중개거래,서울 서초구
2024,11440,마포구,10400,도화동,1,대지,0550,0000,삼성,2024-01-08,127000,72.19,0.0,13.0,,,1997,아파트,중개거래,서울 마포구
2024,11470,양천구,10200,목동,1,대지,0042,0014,휴먼빌,2024-01-08,30000,60.75,41.32,4.0,,,2011,연립다세대,중개거래,서울 양천구
2024,11305,강북구,10200,번동,1,대지,0242,0000,주공1단지,2024-01-08,40000,41.3,0.0,2.0,,,1991,아파트,직거래,
2024,11380,은평구,10200,녹번동,1,대지,0035,0011,세화에버빌(35-11),2024-01-08,22000,44.76,22.25,1.0,,,2002,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0075,0001,연지하이츠빌라,2024-01-08,35000,61.71,49.4,1.0,,,1993,연립다세대,중개거래,서울 송파구
2024,11740,강동구,10900,천호동,1,대지,0170,0002,천호네스빌,2024-01-08,26000,33.93,0.0,5.0,,,2003,아파트,중개거래,서울 강동구
2024,11500,강서구,10300,화곡동,1,대지,0920,0015,남광아파트,2024-01-08,25000,51.89,63.53,8.0,,,null,오피스텔,직거래,
2024,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,2024-01-08,116000,59.98,0.0,16.0,,,2020,아파트,중개거래,"경기 광명시, 서울 영등포구"
2024,11290,성북구,11200,삼선동2가,1,대지,0425,0000,삼선푸르지오,2024-01-08,68000,59.95,0.0,3.0,,,2008,아파트,중개거래,서울 성북구
2024,11710,송파구,11100,방이동,1,대지,0227,0015,인텍스빌,2024-01-08,52000,75.19,38.82,2.0,,,2002,연립다세대,중개거래,서울 송파구
2024,11680,강남구,11400,일원동,1,대지,0734,0000,상록수,2024-01-08,180000,74.54,0.0,1.0,,,1993,아파트,중개거래,"서울 강남구, 서울 서초구"
2024,11650,서초구,10100,방배동,1,대지,0530,0078,보라빌라,2024-01-08,128800,47.76,22.45,3.0,,,1992,연립다세대,중개거래,"서울 서초구, 서울 용산구"
2024,11620,관악구,10100,봉천동,1,대지,0881,0013,중앙빌라(881-13),2024-01-08,17000,63.55,35.34,-1.0,,,1996,연립다세대,직거래,
2024,11740,강동구,11000,강일동,1,대지,0707,0000,고덕리엔파크1단지,2024-01-08,97000,84.83,0.0,12.0,,,2011,아파트,중개거래,서울 강동구
2024,11440,마포구,12500,성산동,1,대지,0145,0001,어반캐슬,2024-01-08,30700,26.14,16.55,4.0,,,2022,연립다세대,중개거래,서울 마포구
2024,11110,종로구,17400,창신동,1,대지,0703,0000,창신쌍용2,2024-01-08,57500,64.66,0.0,9.0,,,1993,아파트,중개거래,서울 종로구
2024,11350,노원구,10300,공릉동,1,대지,0586,0001,(586-1),2024-01-08,34200,55.55,33.4,2.0,,,2015,연립다세대,중개거래,"서울 강북구, 서울 노원구"
2024,11440,마포구,12500,성산동,1,대지,0590,0005,상암월드시티,2024-01-08,13850,19.81,28.29,9.0,,,2014,오피스텔,중개거래,서울 마포구
2024,11710,송파구,10300,풍납동,1,대지,0508,0000,한강극동,2024-01-08,87500,59.26,0.0,8.0,,,1995,아파트,중개거래,서울 송파구
2024,11380,은평구,10700,응암동,1,대지,0599,0002,영화캐슬,2024-01-08,29500,57.3,68.35,5.0,,,2018,오피스텔,중개거래,서울 은평구
2024,11740,강동구,10800,성내동,1,대지,0544,0005,예건네스빌(544-5),2024-01-08,30000,55.61,25.95,5.0,,,2002,연립다세대,중개거래,서울 송파구
2024,11560,영등포구,12800,양평동4가,1,대지,0257,0000,양화빌4차,2024-01-08,28000,25.57,16.2,5.0,,,2016,연립다세대,중개거래,서울 영등포구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,52450,57.29,38.46,3.0,,,2023,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-01-08,43500,44.64,0.0,19.0,,,1998,아파트,중개거래,서울 구로구
2024,11320,도봉구,10600,방학동,1,대지,0712,0012,명우하이츠빌라나동,2024-01-08,15000,55.07,26.48,2.0,,,1992,연립다세대,중개거래,서울 도봉구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53250,57.29,38.46,3.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0845,0045,하이에코빌A(845-45),2024-01-08,26200,46.62,26.45,2.0,,,2013,연립다세대,중개거래,서울 금천구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53800,57.29,38.46,4.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10500,마곡동,1,대지,0793,0000,유림트윈파크,2024-01-08,13100,19.99,30.31,8.0,,,2015,오피스텔,중개거래,"서울 강서구, 인천 서구"
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53800,57.29,38.46,4.0,,,2023,연립다세대,직거래,
2024,11410,서대문구,10200,충정로3가,1,대지,0465,0000,충정리시온,2024-01-08,53000,45.75,0.0,7.0,,,2004,아파트,중개거래,서울 서대문구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,54300,57.29,38.46,5.0,,,2023,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,2024-01-08,21900,30.0,39.11,9.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,54300,57.29,38.46,5.0,,,2023,연립다세대,직거래,
2024,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌3단지,2024-01-08,180000,83.06,0.0,20.0,,,1988,아파트,중개거래,서울 송파구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,54300,57.29,38.46,6.0,,,2023,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,51900,57.29,38.46,2.0,,,2023,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),2024-01-08,99000,114.75,0.0,13.0,,,2003,아파트,중개거래,서울 관악구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,54300,57.29,38.46,6.0,,,2023,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0343,0005,로얄하이츠(343-5),2024-01-08,25500,38.9,22.97,4.0,,,2018,연립다세대,중개거래,서울 구로구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53250,57.29,38.46,3.0,,,2023,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,2024-01-08,60000,59.49,0.0,27.0,,,2001,아파트,중개거래,서울 구로구
2024,11290,성북구,13400,길음동,1,대지,1280,0000,길음뉴타운2단지푸르지오,2024-01-08,87000,143.43,0.0,14.0,,,2005,아파트,직거래,
2024,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,2024-01-08,82500,59.42,0.0,18.0,,,2019,아파트,중개거래,서울 성북구
2024,11215,광진구,10400,광장동,1,대지,0250,0000,신동아파밀리에,2024-01-08,132000,84.55,0.0,3.0,,,2007,아파트,중개거래,서울 광진구
2024,11680,강남구,10100,역삼동,1,대지,0698,0026,더원스타빌,2024-01-08,40500,29.63,18.99,4.0,,,2017,연립다세대,중개거래,서울 강남구
2024,11710,송파구,10400,송파동,1,대지,0031,0002,현대레이크빌1,2024-01-08,145000,168.74,0.0,23.0,,,1999,아파트,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,0090,1840,젬스톤빌리지,2024-01-08,27500,44.32,27.71,5.0,,,2014,연립다세대,중개거래,"서울 강북구, 서울 성북구"
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,52450,57.29,38.46,3.0,,,2023,연립다세대,직거래,
2024,11170,용산구,13100,한남동,,,,,,2024-01-08,615000,260.2,176.7,0.0,,,1977,단독다가구,중개거래,서울 용산구
2024,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,2024-01-08,89000,59.88,0.0,10.0,,,2020,아파트,중개거래,서울 양천구
2024,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),2024-01-08,71000,59.99,0.0,3.0,,,2003,아파트,중개거래,서울 성북구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2024-01-08,130000,59.88,0.0,14.0,,,2015,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-01-08,121500,84.97,0.0,19.0,,,2008,아파트,중개거래,서울 강서구
2024,11530,구로구,10900,궁동,1,대지,0089,0035,7차예인빌라가동(89-35),2024-01-08,23900,59.76,33.2,2.0,,,2000,연립다세대,중개거래,서울 구로구
2024,11410,서대문구,12000,남가좌동,1,대지,0377,0000,DMC래미안클라시스,2024-01-08,80000,84.95,0.0,5.0,,,2000,아파트,중개거래,서울 서대문구
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53800,57.29,38.46,4.0,,,2023,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,0010,0101,예그리나12차,2024-01-08,53800,57.29,38.46,4.0,,,2023,연립다세대,직거래,
